"timestamp","btc_usd"
"2025-07-18T01:32:13.626911-03:00","120153.8"
"2025-07-18T01:33:13.607193-03:00","120170.0"
"2025-07-18T01:34:13.429613-03:00","120175.40000000001"
"2025-07-18T01:35:13.429319-03:00","120198.0"
"2025-07-18T01:36:13.631384-03:00","120219.6"
"2025-07-18T01:37:13.508392-03:00","120299.90000000001"
"2025-07-18T01:38:13.531424-03:00","120303.6"
"2025-07-18T01:39:13.349434-03:00","120318.3"
"2025-07-18T01:40:13.532163-03:00","120344.5"
"2025-07-18T01:41:13.492150-03:00","120344.5"
"2025-07-18T01:42:13.409358-03:00","120344.90000000001"
"2025-07-18T01:43:13.670613-03:00","120364.3"
"2025-07-18T01:44:15.092358-03:00","120333.3"
"2025-07-18T01:45:13.591453-03:00","120328.1"
"2025-07-18T01:46:13.493163-03:00","120300.3"
"2025-07-18T01:47:14.214072-03:00","120350.70000000001"
"2025-07-18T01:48:13.433906-03:00","120469.8"
"2025-07-18T01:49:13.613558-03:00","120473.20000000001"
"2025-07-18T01:50:13.454795-03:00","120456.70000000001"
